,date,financialReturnsScore,growthScore,gsid,integratedScore,multipleScore,updateTime
1697,2017-02-08,0.286,0.638,173578,0.51,0.394,2017-05-11T19:47:36Z
1698,2017-02-09,0.286,0.64,173578,0.51,0.396,2017-05-11T19:47:36Z
1699,2017-02-10,0.284,0.636,173578,0.504,0.41,2017-05-11T19:47:36Z
1700,2017-02-13,0.286,0.634,173578,0.506,0.4,2017-05-11T19:47:36Z
1701,2017-02-14,0.288,0.634,173578,0.51,0.39,2017-05-11T19:47:36Z
1702,2017-02-15,0.29,0.634,173578,0.514,0.384,2017-05-11T19:47:36Z
1703,2017-02-16,0.292,0.632,173578,0.514,0.38,2017-05-11T19:47:36Z
1704,2017-02-17,0.294,0.632,173578,0.512,0.39,2017-05-11T19:47:36Z
1705,2017-02-20,0.294,0.632,173578,0.51,0.398,2017-05-11T19:47:36Z
1706,2017-02-21,0.294,0.634,173578,0.51,0.398,2017-05-11T19:47:36Z
1707,2017-02-22,0.29,0.634,173578,0.51,0.396,2017-05-11T19:47:36Z
1708,2017-02-23,0.29,0.628,173578,0.504,0.406,2017-05-11T19:47:36Z
1709,2017-02-24,0.288,0.63,173578,0.5,0.42,2017-05-11T19:47:36Z
1710,2017-02-27,0.288,0.628,173578,0.49,0.446,2017-05-11T19:47:36Z
1711,2017-02-28,0.292,0.632,173578,0.492,0.448,2017-05-11T19:47:36Z
1712,2017-03-01,0.292,0.634,173578,0.492,0.448,2017-05-11T19:47:36Z
1713,2017-03-02,0.292,0.632,173578,0.498,0.43,2017-05-11T19:47:36Z
1714,2017-03-03,0.294,0.63,173578,0.5,0.424,2017-05-11T19:47:36Z
1715,2017-03-06,0.292,0.628,173578,0.498,0.426,2017-05-11T19:47:36Z
1716,2017-03-07,0.292,0.628,173578,0.5,0.42,2017-05-11T19:47:36Z
1717,2017-03-08,0.294,0.63,173578,0.502,0.416,2017-05-11T19:47:36Z
1718,2017-03-09,0.296,0.632,173578,0.502,0.424,2017-05-11T19:47:36Z
1719,2017-03-10,0.294,0.632,173578,0.498,0.43,2017-05-11T19:47:36Z
1720,2017-03-13,0.34,0.57,173578,0.502,0.404,2017-05-11T19:47:36Z
1721,2017-03-14,0.34,0.57,173578,0.502,0.404,2017-05-11T19:47:36Z
1722,2017-03-15,0.342,0.572,173578,0.502,0.406,2017-05-11T19:47:36Z
1723,2017-03-16,0.342,0.57,173578,0.508,0.39,2017-05-11T19:47:36Z
1724,2017-03-17,0.342,0.572,173578,0.506,0.394,2017-05-11T19:47:36Z
1725,2017-03-20,0.342,0.572,173578,0.508,0.394,2017-05-11T19:47:36Z
1726,2017-03-21,0.342,0.572,173578,0.506,0.398,2017-05-11T19:47:36Z
1727,2017-03-22,0.342,0.572,173578,0.506,0.396,2017-05-11T19:47:36Z
1728,2017-03-23,0.342,0.57,173578,0.51,0.38,2017-05-11T19:47:36Z
1729,2017-03-24,0.344,0.57,173578,0.508,0.39,2017-05-11T19:47:36Z
1730,2017-03-27,0.346,0.57,173578,0.508,0.392,2017-05-11T19:47:36Z
1731,2017-03-28,0.346,0.566,173578,0.506,0.394,2017-05-11T19:47:36Z
1732,2017-03-29,0.344,0.568,173578,0.506,0.396,2017-05-11T19:47:36Z
1733,2017-03-30,0.344,0.568,173578,0.504,0.4,2017-05-11T19:47:36Z
1734,2017-03-31,0.346,0.574,173578,0.508,0.398,2017-05-11T19:47:36Z
1735,2017-04-03,0.346,0.576,173578,0.514,0.378,2017-05-11T19:47:36Z
1736,2017-04-04,0.346,0.574,173578,0.516,0.372,2017-05-11T19:47:36Z
1737,2017-04-05,0.346,0.576,173578,0.52,0.364,2017-05-11T19:47:36Z
1738,2017-04-06,0.308,0.62,173578,0.488,0.462,2017-05-11T19:47:36Z
1739,2017-04-07,0.306,0.622,173578,0.49,0.458,2017-05-11T19:47:36Z
1740,2017-04-10,0.304,0.626,173578,0.492,0.454,2017-05-11T19:47:36Z
1741,2017-04-11,0.304,0.626,173578,0.488,0.464,2017-05-11T19:47:36Z
1742,2017-04-12,0.302,0.626,173578,0.492,0.45,2017-05-11T19:47:36Z
1743,2017-04-13,0.304,0.628,173578,0.496,0.446,2017-05-11T19:47:36Z
1744,2017-04-14,0.306,0.626,173578,0.496,0.446,2017-05-11T19:47:36Z
1745,2017-04-17,0.306,0.624,173578,0.496,0.444,2017-05-11T19:47:36Z
1746,2017-04-18,0.304,0.622,173578,0.494,0.442,2017-05-11T19:47:36Z
1747,2017-04-19,0.304,0.622,173578,0.498,0.434,2017-05-11T19:47:36Z
1748,2017-04-20,0.304,0.62,173578,0.496,0.436,2017-05-11T19:47:36Z
1749,2017-04-21,0.304,0.62,173578,0.488,0.458,2017-05-11T19:47:36Z
1750,2017-04-24,0.302,0.614,173578,0.488,0.452,2017-05-11T19:47:36Z
1751,2017-04-25,0.3,0.616,173578,0.486,0.456,2017-05-11T19:47:36Z
1752,2017-04-26,0.3,0.61,173578,0.48,0.468,2017-05-11T19:47:36Z
1753,2017-04-27,0.302,0.61,173578,0.476,0.484,2017-05-11T19:47:36Z
1754,2017-04-28,0.304,0.614,173578,0.48,0.48,2017-05-11T19:47:36Z
1755,2017-05-01,0.306,0.61,173578,0.478,0.482,2017-05-11T19:47:36Z
1756,2017-05-02,0.31,0.606,173578,0.472,0.498,2017-05-11T19:47:36Z
1757,2017-05-03,0.31,0.61,173578,0.476,0.492,2017-05-11T19:47:36Z
1758,2017-05-04,0.312,0.606,173578,0.478,0.484,2017-05-11T19:47:36Z
1759,2017-05-05,0.314,0.608,173578,0.476,0.494,2017-05-11T19:47:36Z
1760,2017-05-08,0.312,0.608,173578,0.478,0.484,2017-05-11T19:47:36Z
1761,2017-05-09,0.316,0.61,173578,0.482,0.48,2017-05-11T19:47:36Z
1762,2017-05-10,0.316,0.61,173578,0.486,0.468,2017-05-11T19:47:36Z
1763,2017-05-11,0.314,0.608,173578,0.486,0.462,2017-05-11T19:47:36Z
1764,2017-05-12,0.312,0.608,173578,0.486,0.46,2017-05-12T10:47:27Z
1765,2017-05-15,0.312,0.608,173578,0.49,0.454,2017-05-15T08:06:02Z
1766,2017-05-16,0.314,0.608,173578,0.488,0.456,2017-05-16T08:05:09Z
1767,2017-05-17,0.312,0.606,173578,0.49,0.448,2017-05-17T08:16:33Z
1768,2017-05-18,0.314,0.604,173578,0.492,0.444,2017-05-18T08:08:25Z
1769,2017-05-19,0.316,0.608,173578,0.498,0.432,2017-05-19T08:04:44Z
1770,2017-05-22,0.318,0.608,173578,0.498,0.432,2017-05-22T08:05:30Z
1771,2017-05-23,0.316,0.606,173578,0.494,0.438,2017-05-23T08:11:52Z
1772,2017-05-24,0.302,0.606,173578,0.49,0.436,2017-05-24T08:05:16Z
1773,2017-05-25,0.3,0.606,173578,0.492,0.432,2017-05-25T08:12:41Z
1774,2017-05-26,0.298,0.606,173578,0.488,0.444,2017-05-26T08:06:48Z
1775,2017-05-29,0.3,0.604,173578,0.486,0.444,2017-05-29T08:05:08Z
1776,2017-05-30,0.3,0.606,173578,0.488,0.444,2017-05-30T08:05:54Z
1777,2017-05-31,0.298,0.61,173578,0.484,0.456,2017-06-05T09:38:43Z
1778,2017-06-01,0.3,0.612,173578,0.48,0.47,2017-06-01T08:05:25Z
1779,2017-06-02,0.288,0.616,173578,0.472,0.486,2017-06-02T08:04:43Z
1780,2017-06-05,0.29,0.614,173578,0.472,0.486,2017-06-05T08:04:58Z
1781,2017-06-06,0.29,0.612,173578,0.472,0.488,2017-06-06T08:05:52Z
1782,2017-06-07,0.29,0.61,173578,0.474,0.48,2017-06-07T08:05:46Z
1783,2017-06-08,0.29,0.61,173578,0.482,0.456,2017-06-08T08:33:37Z
1784,2017-06-09,0.292,0.61,173578,0.476,0.474,2017-06-09T08:05:43Z
1785,2017-06-12,0.31,0.606,173578,0.49,0.446,2017-06-12T08:05:22Z
1786,2017-06-13,0.31,0.606,173578,0.478,0.482,2017-06-13T08:05:29Z
1787,2017-06-14,0.31,0.604,173578,0.48,0.476,2017-06-14T08:04:49Z
1788,2017-06-15,0.308,0.604,173578,0.48,0.476,2017-06-15T08:04:51Z
1789,2017-06-16,0.308,0.604,173578,0.486,0.452,2017-06-16T08:05:50Z
1790,2017-06-19,0.31,0.606,173578,0.496,0.428,2017-06-19T08:04:45Z
1791,2017-06-20,0.312,0.606,173578,0.496,0.43,2017-06-20T08:08:35Z
1792,2017-06-21,0.31,0.608,173578,0.494,0.436,2017-06-21T08:07:14Z
1793,2017-06-22,0.31,0.608,173578,0.492,0.44,2017-06-22T08:05:56Z
1794,2017-06-23,0.314,0.608,173578,0.49,0.452,2017-06-23T08:25:02Z
1795,2017-06-26,0.314,0.606,173578,0.488,0.458,2017-06-26T08:05:04Z
1796,2017-06-27,0.312,0.604,173578,0.486,0.458,2017-06-27T08:06:17Z
1797,2017-06-28,0.314,0.604,173578,0.484,0.468,2017-06-28T08:04:52Z
1798,2017-06-29,0.316,0.608,173578,0.482,0.478,2017-06-29T08:05:26Z
1799,2017-06-30,0.316,0.608,173578,0.48,0.482,2017-06-30T08:05:02Z
1800,2017-01-16,0.672,0.09,85914,0.53,0.174,2017-05-11T19:47:36Z
1801,2017-01-17,0.672,0.094,85914,0.53,0.174,2017-05-11T19:47:36Z
1802,2017-01-18,0.672,0.094,85914,0.526,0.188,2017-05-11T19:47:36Z
1803,2017-01-19,0.672,0.094,85914,0.526,0.186,2017-05-11T19:47:36Z
1804,2017-01-20,0.672,0.092,85914,0.53,0.172,2017-05-11T19:47:36Z
1805,2017-01-23,0.672,0.094,85914,0.532,0.168,2017-05-11T19:47:36Z
1806,2017-01-24,0.672,0.094,85914,0.532,0.17,2017-05-11T19:47:36Z
1807,2017-01-25,0.672,0.094,85914,0.53,0.176,2017-05-11T19:47:36Z
1808,2017-01-26,0.674,0.094,85914,0.53,0.178,2017-05-11T19:47:36Z
1809,2017-01-27,0.676,0.094,85914,0.528,0.182,2017-05-11T19:47:36Z
1810,2017-01-30,0.676,0.094,85914,0.536,0.162,2017-05-11T19:47:36Z
1811,2017-01-31,0.672,0.094,85914,0.528,0.18,2017-05-11T19:47:36Z
1812,2017-02-01,0.672,0.094,85914,0.53,0.176,2017-05-11T19:47:36Z
1813,2017-02-02,0.674,0.098,85914,0.532,0.174,2017-05-11T19:47:36Z
1814,2017-02-03,0.672,0.094,85914,0.532,0.172,2017-05-11T19:47:36Z
1815,2017-02-06,0.674,0.094,85914,0.53,0.178,2017-05-11T19:47:36Z
1816,2017-02-07,0.67,0.098,85914,0.528,0.182,2017-05-11T19:47:36Z
1817,2017-02-08,0.67,0.098,85914,0.534,0.166,2017-05-11T19:47:36Z
1818,2017-02-09,0.67,0.098,85914,0.534,0.17,2017-05-11T19:47:36Z
1819,2017-02-10,0.672,0.096,85914,0.53,0.178,2017-05-11T19:47:36Z
1820,2017-02-13,0.678,0.098,85914,0.538,0.164,2017-05-11T19:47:36Z
1821,2017-02-14,0.676,0.098,85914,0.54,0.154,2017-05-11T19:47:36Z
1822,2017-02-15,0.676,0.098,85914,0.538,0.164,2017-05-11T19:47:36Z
1823,2017-02-16,0.676,0.098,85914,0.536,0.168,2017-05-11T19:47:36Z
1824,2017-02-17,0.678,0.098,85914,0.538,0.164,2017-05-11T19:47:36Z
1825,2017-02-20,0.68,0.1,85914,0.538,0.164,2017-05-11T19:47:36Z
1826,2017-02-21,0.678,0.098,85914,0.538,0.162,2017-05-11T19:47:36Z
1827,2017-02-22,0.678,0.098,85914,0.538,0.164,2017-05-11T19:47:36Z
1828,2017-02-23,0.678,0.1,85914,0.538,0.162,2017-05-11T19:47:36Z
1829,2017-02-24,0.678,0.1,85914,0.544,0.148,2017-05-11T19:47:36Z
1830,2017-02-27,0.686,0.1,85914,0.546,0.148,2017-05-11T19:47:36Z
1831,2017-02-28,0.684,0.1,85914,0.542,0.158,2017-05-11T19:47:36Z
1832,2017-03-01,0.684,0.098,85914,0.55,0.132,2017-05-11T19:47:36Z
1833,2017-03-02,0.684,0.098,85914,0.562,0.098,2017-05-11T19:47:36Z
1834,2017-03-03,0.72,0.052,85914,0.556,0.104,2017-05-11T19:47:36Z
1835,2017-03-06,0.72,0.05,85914,0.556,0.1,2017-05-11T19:47:36Z
1836,2017-03-07,0.718,0.05,85914,0.558,0.096,2017-05-11T19:47:36Z
1837,2017-03-08,0.718,0.05,85914,0.556,0.102,2017-05-11T19:47:36Z
1838,2017-03-09,0.72,0.05,85914,0.55,0.12,2017-05-11T19:47:36Z
1839,2017-03-10,0.72,0.05,85914,0.552,0.114,2017-05-11T19:47:36Z
1840,2017-03-13,0.722,0.048,85914,0.554,0.11,2017-05-11T19:47:36Z
1841,2017-03-14,0.722,0.046,85914,0.554,0.108,2017-05-11T19:47:36Z
1842,2017-03-15,0.724,0.046,85914,0.554,0.106,2017-05-11T19:47:36Z
1843,2017-03-16,0.724,0.048,85914,0.558,0.102,2017-05-11T19:47:36Z
1844,2017-03-17,0.726,0.048,85914,0.558,0.102,2017-05-11T19:47:36Z
1845,2017-03-20,0.726,0.048,85914,0.552,0.116,2017-05-11T19:47:36Z
1846,2017-03-21,0.726,0.046,85914,0.552,0.118,2017-05-11T19:47:36Z
1847,2017-03-22,0.726,0.046,85914,0.554,0.112,2017-05-11T19:47:36Z
1848,2017-03-23,0.726,0.046,85914,0.55,0.12,2017-05-11T19:47:36Z
1849,2017-03-24,0.726,0.046,85914,0.552,0.116,2017-05-11T19:47:36Z
1850,2017-03-27,0.726,0.046,85914,0.552,0.116,2017-05-11T19:47:36Z
1851,2017-03-28,0.726,0.046,85914,0.546,0.134,2017-05-11T19:47:36Z
1852,2017-03-29,0.724,0.046,85914,0.544,0.136,2017-05-11T19:47:36Z
1853,2017-03-30,0.724,0.046,85914,0.542,0.146,2017-05-11T19:47:36Z
1854,2017-03-31,0.724,0.046,85914,0.54,0.15,2017-05-11T19:47:36Z
1855,2017-04-03,0.726,0.046,85914,0.54,0.154,2017-05-11T19:47:36Z
1856,2017-04-04,0.726,0.044,85914,0.54,0.15,2017-05-11T19:47:36Z
1857,2017-04-05,0.726,0.044,85914,0.538,0.152,2017-05-11T19:47:36Z
1858,2017-04-06,0.706,0.058,85914,0.522,0.196,2017-05-11T19:47:36Z
1859,2017-04-07,0.704,0.058,85914,0.522,0.194,2017-05-11T19:47:36Z
1860,2017-04-10,0.702,0.058,85914,0.52,0.198,2017-05-11T19:47:36Z
1861,2017-04-11,0.7,0.058,85914,0.518,0.202,2017-05-11T19:47:36Z
1862,2017-04-12,0.696,0.058,85914,0.516,0.208,2017-05-11T19:47:36Z
1863,2017-04-13,0.696,0.058,85914,0.516,0.208,2017-05-11T19:47:36Z
1864,2017-04-14,0.698,0.058,85914,0.512,0.218,2017-05-11T19:47:36Z
1865,2017-04-17,0.698,0.058,85914,0.512,0.218,2017-05-11T19:47:36Z
1866,2017-04-18,0.698,0.058,85914,0.514,0.212,2017-05-11T19:47:36Z
1867,2017-04-19,0.7,0.058,85914,0.512,0.22,2017-05-11T19:47:36Z
1868,2017-04-20,0.7,0.058,85914,0.51,0.228,2017-05-11T19:47:36Z
1869,2017-04-21,0.698,0.058,85914,0.506,0.24,2017-05-11T19:47:36Z
1870,2017-04-24,0.7,0.058,85914,0.504,0.246,2017-05-11T19:47:36Z
1871,2017-04-25,0.702,0.056,85914,0.506,0.242,2017-05-11T19:47:36Z
1872,2017-04-26,0.7,0.056,85914,0.504,0.246,2017-05-11T19:47:36Z
1873,2017-04-27,0.7,0.056,85914,0.5,0.258,2017-05-11T19:47:36Z
1874,2017-04-28,0.696,0.056,85914,0.498,0.258,2017-05-11T19:47:36Z
1875,2017-05-01,0.698,0.056,85914,0.498,0.262,2017-05-11T19:47:36Z
1876,2017-05-02,0.696,0.056,85914,0.498,0.256,2017-05-11T19:47:36Z
1877,2017-05-03,0.694,0.056,85914,0.5,0.252,2017-05-11T19:47:36Z
1878,2017-05-04,0.698,0.056,85914,0.5,0.258,2017-05-11T19:47:36Z
1879,2017-05-05,0.702,0.054,85914,0.502,0.25,2017-05-11T19:47:36Z
1880,2017-05-08,0.69,0.072,85914,0.496,0.276,2017-05-11T19:47:36Z
1881,2017-05-09,0.694,0.07,85914,0.496,0.276,2017-05-11T19:47:36Z
1882,2017-05-10,0.694,0.07,85914,0.496,0.274,2017-05-11T19:47:36Z
1883,2017-05-11,0.698,0.072,85914,0.498,0.274,2017-05-11T19:47:36Z
1884,2017-05-12,0.696,0.07,85914,0.496,0.278,2017-05-12T10:47:27Z
1885,2017-05-15,0.694,0.07,85914,0.498,0.268,2017-05-15T08:06:02Z
1886,2017-05-16,0.694,0.068,85914,0.5,0.262,2017-05-16T08:05:09Z
1887,2017-05-17,0.696,0.068,85914,0.498,0.272,2017-05-17T08:16:33Z
1888,2017-05-18,0.696,0.07,85914,0.5,0.264,2017-05-18T08:08:25Z
1889,2017-05-19,0.698,0.07,85914,0.498,0.274,2017-05-19T08:04:44Z
1890,2017-05-22,0.698,0.07,85914,0.498,0.272,2017-05-22T08:05:30Z
1891,2017-05-23,0.698,0.07,85914,0.498,0.276,2017-05-23T08:11:52Z
1892,2017-05-24,0.69,0.064,85914,0.494,0.272,2017-05-24T08:05:16Z
1893,2017-05-25,0.688,0.064,85914,0.498,0.256,2017-05-25T08:12:41Z
1894,2017-05-26,0.702,0.062,85914,0.454,0.4,2017-05-26T08:06:48Z
1895,2017-05-29,0.702,0.062,85914,0.464,0.374,2017-05-29T08:05:08Z
1896,2017-05-30,0.7,0.062,85914,0.464,0.372,2017-05-30T08:05:54Z
1897,2017-05-31,0.7,0.062,85914,0.46,0.382,2017-06-05T09:38:43Z
1898,2017-06-01,0.7,0.064,85914,0.46,0.384,2017-06-01T08:05:25Z
1899,2017-06-02,0.696,0.064,85914,0.458,0.386,2017-06-02T08:04:43Z
1900,2017-06-05,0.698,0.064,85914,0.462,0.376,2017-06-05T08:04:58Z
1901,2017-06-06,0.698,0.064,85914,0.462,0.378,2017-06-06T08:05:52Z
1902,2017-06-07,0.702,0.064,85914,0.466,0.368,2017-06-07T08:05:46Z
1903,2017-06-08,0.702,0.064,85914,0.462,0.38,2017-06-08T08:33:37Z
1904,2017-06-09,0.7,0.064,85914,0.464,0.374,2017-06-09T08:05:43Z
1905,2017-06-12,0.702,0.062,85914,0.47,0.356,2017-06-12T08:05:22Z
1906,2017-06-13,0.702,0.062,85914,0.472,0.344,2017-06-13T08:05:29Z
1907,2017-06-14,0.702,0.062,85914,0.474,0.344,2017-06-14T08:04:49Z
1908,2017-06-15,0.702,0.062,85914,0.472,0.35,2017-06-15T08:04:51Z
1909,2017-06-16,0.702,0.062,85914,0.474,0.34,2017-06-16T08:05:50Z
1910,2017-06-19,0.702,0.062,85914,0.478,0.328,2017-06-19T08:04:45Z
1911,2017-06-20,0.706,0.06,85914,0.48,0.326,2017-06-20T08:08:35Z
1912,2017-06-21,0.704,0.06,85914,0.482,0.32,2017-06-21T08:07:14Z
1913,2017-06-22,0.704,0.062,85914,0.48,0.328,2017-06-22T08:05:56Z
1914,2017-06-23,0.704,0.06,85914,0.48,0.326,2017-06-23T08:25:02Z
1915,2017-06-26,0.704,0.06,85914,0.482,0.318,2017-06-26T08:05:04Z
1916,2017-06-27,0.704,0.06,85914,0.476,0.338,2017-06-27T08:06:17Z
1917,2017-06-28,0.702,0.06,85914,0.476,0.338,2017-06-28T08:04:52Z
1918,2017-06-29,0.704,0.06,85914,0.476,0.336,2017-06-29T08:05:26Z
1919,2017-06-30,0.704,0.06,85914,0.472,0.352,2017-06-30T08:05:02Z
1920,2017-01-16,0.858,0.46,193324,0.496,0.832,2017-05-11T19:47:36Z
1921,2017-01-17,0.86,0.46,193324,0.496,0.832,2017-05-11T19:47:36Z
1922,2017-01-18,0.858,0.454,193324,0.492,0.84,2017-05-11T19:47:36Z
1923,2017-01-19,0.858,0.456,193324,0.494,0.834,2017-05-11T19:47:36Z
1924,2017-01-20,0.856,0.452,193324,0.494,0.826,2017-05-11T19:47:36Z
1925,2017-01-23,0.858,0.454,193324,0.496,0.826,2017-05-11T19:47:36Z
1926,2017-01-24,0.858,0.452,193324,0.496,0.824,2017-05-11T19:47:36Z
1927,2017-01-25,0.858,0.448,193324,0.494,0.826,2017-05-11T19:47:36Z
1928,2017-01-26,0.856,0.446,193324,0.49,0.832,2017-05-11T19:47:36Z
1929,2017-01-27,0.858,0.446,193324,0.492,0.826,2017-05-11T19:47:36Z
1930,2017-01-30,0.856,0.446,193324,0.494,0.822,2017-05-11T19:47:36Z
1931,2017-01-31,0.854,0.444,193324,0.49,0.828,2017-05-11T19:47:36Z
1932,2017-02-01,0.856,0.446,193324,0.49,0.83,2017-05-11T19:47:36Z
1933,2017-02-02,0.856,0.442,193324,0.492,0.824,2017-05-11T19:47:36Z
1934,2017-02-03,0.868,0.504,193324,0.518,0.818,2017-05-11T19:47:36Z
1935,2017-02-06,0.868,0.506,193324,0.522,0.812,2017-05-11T19:47:36Z
1936,2017-02-07,0.868,0.502,193324,0.516,0.818,2017-05-11T19:47:36Z
1937,2017-02-08,0.866,0.506,193324,0.52,0.812,2017-05-11T19:47:36Z
1938,2017-02-09,0.864,0.504,193324,0.516,0.818,2017-05-11T19:47:36Z
1939,2017-02-10,0.862,0.502,193324,0.518,0.808,2017-05-11T19:47:36Z
1940,2017-02-13,0.864,0.5,193324,0.52,0.804,2017-05-11T19:47:36Z
1941,2017-02-14,0.864,0.502,193324,0.522,0.798,2017-05-11T19:47:36Z
1942,2017-02-15,0.862,0.506,193324,0.522,0.804,2017-05-11T19:47:36Z
1943,2017-02-16,0.864,0.504,193324,0.522,0.8,2017-05-11T19:47:36Z
1944,2017-02-17,0.866,0.504,193324,0.528,0.786,2017-05-11T19:47:36Z
1945,2017-02-20,0.866,0.502,193324,0.526,0.792,2017-05-11T19:47:36Z
1946,2017-02-21,0.866,0.502,193324,0.526,0.792,2017-05-11T19:47:36Z
1947,2017-02-22,0.868,0.498,193324,0.526,0.788,2017-05-11T19:47:36Z
1948,2017-02-23,0.866,0.496,193324,0.524,0.79,2017-05-11T19:47:36Z
1949,2017-02-24,0.866,0.496,193324,0.53,0.772,2017-05-11T19:47:36Z
1950,2017-02-27,0.866,0.496,193324,0.528,0.778,2017-05-11T19:47:36Z
1951,2017-02-28,0.866,0.496,193324,0.526,0.786,2017-05-11T19:47:36Z
1952,2017-03-01,0.866,0.498,193324,0.528,0.778,2017-05-11T19:47:36Z
1953,2017-03-02,0.866,0.498,193324,0.53,0.774,2017-05-11T19:47:36Z
1954,2017-03-03,0.864,0.494,193324,0.524,0.784,2017-05-11T19:47:36Z
1955,2017-03-06,0.866,0.492,193324,0.526,0.782,2017-05-11T19:47:36Z
1956,2017-03-07,0.866,0.492,193324,0.526,0.782,2017-05-11T19:47:36Z
1957,2017-03-08,0.866,0.494,193324,0.524,0.788,2017-05-11T19:47:36Z
1958,2017-03-09,0.866,0.494,193324,0.52,0.8,2017-05-11T19:47:36Z
1959,2017-03-10,0.866,0.496,193324,0.522,0.794,2017-05-11T19:47:36Z
1960,2017-03-13,0.866,0.496,193324,0.522,0.792,2017-05-11T19:47:36Z
1961,2017-03-14,0.868,0.494,193324,0.526,0.782,2017-05-11T19:47:36Z
1962,2017-03-15,0.868,0.492,193324,0.526,0.782,2017-05-11T19:47:36Z
1963,2017-03-16,0.866,0.492,193324,0.528,0.774,2017-05-11T19:47:36Z
1964,2017-03-17,0.868,0.492,193324,0.528,0.776,2017-05-11T19:47:36Z
1965,2017-03-20,0.868,0.492,193324,0.528,0.776,2017-05-11T19:47:36Z
1966,2017-03-21,0.866,0.49,193324,0.528,0.776,2017-05-11T19:47:36Z
1967,2017-03-22,0.866,0.49,193324,0.528,0.774,2017-05-11T19:47:36Z
1968,2017-03-23,0.866,0.49,193324,0.528,0.772,2017-05-11T19:47:36Z
1969,2017-03-24,0.866,0.488,193324,0.526,0.778,2017-05-11T19:47:36Z
1970,2017-03-27,0.866,0.488,193324,0.526,0.776,2017-05-11T19:47:36Z
1971,2017-03-28,0.866,0.484,193324,0.522,0.78,2017-05-11T19:47:36Z
1972,2017-03-29,0.864,0.484,193324,0.524,0.776,2017-05-11T19:47:36Z
1973,2017-03-30,0.864,0.486,193324,0.518,0.794,2017-05-11T19:47:36Z
1974,2017-03-31,0.832,0.442,193324,0.504,0.762,2017-05-11T19:47:36Z
1975,2017-04-03,0.832,0.444,193324,0.502,0.77,2017-05-11T19:47:36Z
1976,2017-04-04,0.83,0.442,193324,0.502,0.766,2017-05-11T19:47:36Z
1977,2017-04-05,0.83,0.444,193324,0.51,0.744,2017-05-11T19:47:36Z
1978,2017-04-06,0.814,0.504,193324,0.504,0.806,2017-05-11T19:47:36Z
1979,2017-04-07,0.812,0.506,193324,0.5,0.818,2017-05-11T19:47:36Z
1980,2017-04-10,0.812,0.506,193324,0.498,0.82,2017-05-11T19:47:36Z
1981,2017-04-11,0.808,0.504,193324,0.492,0.838,2017-05-11T19:47:36Z
1982,2017-04-12,0.808,0.504,193324,0.494,0.83,2017-05-11T19:47:36Z
1983,2017-04-13,0.806,0.502,193324,0.488,0.844,2017-05-11T19:47:36Z
1984,2017-04-14,0.808,0.502,193324,0.492,0.836,2017-05-11T19:47:36Z
1985,2017-04-17,0.808,0.502,193324,0.492,0.836,2017-05-11T19:47:36Z
1986,2017-04-18,0.808,0.5,193324,0.49,0.838,2017-05-11T19:47:36Z
1987,2017-04-19,0.81,0.498,193324,0.49,0.836,2017-05-11T19:47:36Z
1988,2017-04-20,0.81,0.5,193324,0.49,0.844,2017-05-11T19:47:36Z
1989,2017-04-21,0.81,0.5,193324,0.486,0.852,2017-05-11T19:47:36Z
1990,2017-04-24,0.81,0.5,193324,0.486,0.85,2017-05-11T19:47:36Z
1991,2017-04-25,0.81,0.502,193324,0.492,0.838,2017-05-11T19:47:36Z
1992,2017-04-26,0.808,0.504,193324,0.494,0.832,2017-05-11T19:47:36Z
1993,2017-04-27,0.81,0.502,193324,0.492,0.838,2017-05-11T19:47:36Z
1994,2017-04-28,0.814,0.504,193324,0.494,0.836,2017-05-11T19:47:36Z
1995,2017-05-01,0.814,0.502,193324,0.496,0.83,2017-05-11T19:47:36Z
1996,2017-05-02,0.814,0.504,193324,0.496,0.828,2017-05-11T19:47:36Z
1997,2017-05-03,0.814,0.5,193324,0.494,0.834,2017-05-11T19:47:36Z
1998,2017-05-04,0.814,0.496,193324,0.492,0.834,2017-05-11T19:47:36Z
1999,2017-05-05,0.816,0.504,193324,0.498,0.826,2017-05-11T19:47:36Z
2000,2017-05-08,0.788,0.596,193324,0.54,0.766,2017-05-11T19:47:36Z
2001,2017-05-09,0.788,0.598,193324,0.542,0.762,2017-05-11T19:47:36Z
2002,2017-05-10,0.788,0.6,193324,0.54,0.768,2017-05-11T19:47:36Z
2003,2017-05-11,0.788,0.598,193324,0.536,0.778,2017-05-11T19:47:36Z
2004,2017-05-12,0.788,0.596,193324,0.528,0.8,2017-05-12T10:47:27Z
2005,2017-05-15,0.788,0.596,193324,0.532,0.784,2017-05-15T08:06:02Z
2006,2017-05-16,0.786,0.594,193324,0.542,0.756,2017-05-16T08:05:09Z
2007,2017-05-17,0.786,0.594,193324,0.552,0.722,2017-05-17T08:16:33Z
2008,2017-05-18,0.786,0.592,193324,0.55,0.728,2017-05-18T08:08:25Z
2009,2017-05-19,0.786,0.596,193324,0.548,0.74,2017-05-19T08:04:44Z
2010,2017-05-22,0.788,0.592,193324,0.548,0.736,2017-05-22T08:05:30Z
2011,2017-05-23,0.788,0.592,193324,0.55,0.732,2017-05-23T08:11:52Z
2012,2017-05-24,0.782,0.586,193324,0.55,0.718,2017-05-24T08:05:16Z
2013,2017-05-25,0.93,0.582,193324,0.648,0.572,2017-05-25T08:12:41Z
